admin3Name_en,admin3Name_ar,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin3AltName1_ar,admin3AltName2_ar,admin2Name_en,admin2Name_ar,admin2Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,validTo
,العدوي,EG011604,,,,,,Bab Al-Shariyya,قسم  باب الشعرية,EG0116,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المنسي,EG011605,,,,,,Bab Al-Shariyya,قسم  باب الشعرية,EG0116,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,النصر,EG011606,,,,,,Bab Al-Shariyya,قسم  باب الشعرية,EG0116,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,باب البحر,EG011607,,,,,,Bab Al-Shariyya,قسم  باب الشعرية,EG0116,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,باب الشعرية,EG011608,,,,,,Bab Al-Shariyya,قسم  باب الشعرية,EG0116,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بركة الرطلي,EG011609,,,,,,Bab Al-Shariyya,قسم  باب الشعرية,EG0116,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,درب الإقماعية,EG011610,,,,,,Bab Al-Shariyya,قسم  باب الشعرية,EG0116,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,سيدي مدين,EG011611,,,,,,Bab Al-Shariyya,قسم  باب الشعرية,EG0116,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أبو خودة,EG011701,,,,,,Al Zahir,قسم  الظاهر,EG0117,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الجنزوري,EG011702,,,,,,Al Zahir,قسم  الظاهر,EG0117,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,السكاكيني,EG011703,,,,,,Al Zahir,قسم  الظاهر,EG0117,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الظاهر,EG011704,,,,,,Al Zahir,قسم  الظاهر,EG0117,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,القبيسي,EG011705,,,,,,Al Zahir,قسم  الظاهر,EG0117,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,غمرة,EG011706,,,,,,Al Zahir,قسم  الظاهر,EG0117,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الشرابية,EG011801,,,,,,Al Sharabiyya,قسم  الشرابية,EG0118,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العزب,EG011802,,,,,,Al Sharabiyya,قسم  الشرابية,EG0118,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الزاوية الحمراء البلد,EG011803,,,,,,Al Sharabiyya,قسم  الشرابية,EG0118,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مهمشة,EG011804,,,,,,Al Sharabiyya,قسم  الشرابية,EG0118,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الترعة البولاقية,EG011901,,,,,,Shubra,قسم شبرا,EG0119,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الشماشرجي,EG011902,,,,,,Shubra,قسم شبرا,EG0119,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العطار,EG011903,,,,,,Shubra,قسم شبرا,EG0119,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,جسر شبرا,EG011904,,,,,,Shubra,قسم شبرا,EG0119,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,ابن الرشيد,EG012001,,,,,,Rud Al-Farag,قسم روض الفرج,EG0120,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المبيضة,EG012002,,,,,,Rud Al-Farag,قسم روض الفرج,EG0120,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,جزيرة بدران,EG012003,,,,,,Rud Al-Farag,قسم روض الفرج,EG0120,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,روض الفرج البلد ,EG012004,,,,,,Rud Al-Farag,قسم روض الفرج,EG0120,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,طوسون,EG012005,,,,,,Rud Al-Farag,قسم روض الفرج,EG0120,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,قصورة الشوام,EG012006,,,,,,Rud Al-Farag,قسم روض الفرج,EG0120,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,آسعد,EG012101,,,,,,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,البراد,EG012102,,,,,,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الخازندارة,EG012103,,,,,,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الساحل,EG012104,,,,,,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,برهام,EG012105,,,,,,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,شريف,EG012106,,,,,,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منية السيرج,EG012107,,,,,,Al Sahil,قسم الساحل,EG0121,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الدمرداش,EG012201,,,,,,Al Wayli,قسم الوايلي,EG0122,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الزعفران,EG012202,,,,,,Al Wayli,قسم الوايلي,EG0122,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,السرايات,EG012203,,,,,,Al Wayli,قسم الوايلي,EG0122,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العباسية البحرية,EG012204,,,,,,Al Wayli,قسم الوايلي,EG0122,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العباسية الشرقية,EG012205,,,,,,Al Wayli,قسم الوايلي,EG0122,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العباسية الغربية,EG012206,,,,,,Al Wayli,قسم الوايلي,EG0122,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العباسية القبلية,EG012207,,,,,,Al Wayli,قسم الوايلي,EG0122,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المحمدي,EG012208,,,,,,Al Wayli,قسم الوايلي,EG0122,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بين الجناين,EG012209,,,,,,Al Wayli,قسم الوايلي,EG0122,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,جناين الوايلية,EG012210,,,,,,Al Wayli,قسم الوايلي,EG0122,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كوبري القبة,EG012211,,,,,,Al Wayli,قسم الوايلي,EG0122,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الحدائق,EG012301,,,,,,Hadaiq Al-Qubba,قسم حدائق القبة,EG0123,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الخاصة,EG012302,,,,,,Hadaiq Al-Qubba,قسم حدائق القبة,EG0123,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,القبة,EG012303,,,,,,Hadaiq Al-Qubba,قسم حدائق القبة,EG0123,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الوايلي الكبير شرق,EG012304,,,,,,Hadaiq Al-Qubba,قسم حدائق القبة,EG0123,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الوايلي الكبير غرب,EG012305,,,,,,Hadaiq Al-Qubba,قسم حدائق القبة,EG0123,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,حدائق القبة,EG012306,,,,,,Hadaiq Al-Qubba,قسم حدائق القبة,EG0123,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مساكن الأميرية الجنوبية,EG012307,,,,,,Hadaiq Al-Qubba,قسم حدائق القبة,EG0123,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منشية الصدر,EG012308,,,,,,Hadaiq Al-Qubba,قسم حدائق القبة,EG0123,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الزيتون البحرية,EG012401,,,,,,Al Zaytun,قسم الزيتون,EG0124,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الزيتون الشرقية,EG012402,,,,,,Al Zaytun,قسم الزيتون,EG0124,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الزيتون الغربية,EG012403,,,,,,Al Zaytun,قسم الزيتون,EG0124,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الزيتون القبلية,EG012404,,,,,,Al Zaytun,قسم الزيتون,EG0124,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مساكن الاميريه الشماليه,EG012405,,,,,,Al Zaytun,قسم الزيتون,EG0124,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العزب,EG012501,,,,,,Al Matariyya,قسم المطرية,EG0125,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المطرية البحرية,EG012502,,,,,,Al Matariyya,قسم المطرية,EG0125,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المطرية الغربية,EG012503,,,,,,Al Matariyya,قسم المطرية,EG0125,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المطرية القبلية,EG012504,,,,,,Al Matariyya,قسم المطرية,EG0125,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,شجرة مريم,EG012505,,,,,,Al Matariyya,قسم المطرية,EG0125,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عرب أبو طويلة,EG012506,,,,,,Al Matariyya,قسم المطرية,EG0125,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عرب الحصن,EG012507,,,,,,Al Matariyya,قسم المطرية,EG0125,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عين شمس الغربية,EG012508,,,,,,Al Matariyya,قسم المطرية,EG0125,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,التوفيق,EG012601,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الشركات,EG012602,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الجولف,EG012603,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,النادي الأهلي,EG012604,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المنطقة التاسعة,EG012605,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المنطقة العاشرة,EG012606,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الحي العاشر,EG012607,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المنطقة الأولي,EG012608,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المنطقة السادسة,EG012609,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المنطقة الثامنة,EG012610,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الوفاء والأمل,EG012611,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الحديقة الدولية,EG012612,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المنطقة السابعة,EG012613,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,رابعة العدوية,EG012614,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,شرق المنطقة السادسة,EG012615,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عزبة الهجانة,EG012616,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مساكن المهندسين,EG012617,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منطقة السينما,EG012618,,,,,,Nasr City,قسم أول مدينة نصر,EG0126,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الحي السابع,EG012701,,,,,,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الحي السادس,EG012702,,,,,,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الاستاد,EG012703,,,,,,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,السرايات الشرقية,EG012704,,,,,,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,جامعة الأزهر,EG012705,,,,,,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عزبة العرب,EG012706,,,,,,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,نادي السكة الحديد,EG012707,,,,,,Madinat Nasr-2,قسم  ثان مدينة نصر,EG0127,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,البستان,EG012801,,,,,,Misr al-Gadida,قسم مصر الجديدة,EG0128,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الماظة,EG012802,,,,,,Misr al-Gadida,قسم مصر الجديدة,EG0128,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المنتزة,EG012803,,,,,,Misr al-Gadida,قسم مصر الجديدة,EG0128,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منشية البكري,EG012804,,,,,,Misr al-Gadida,قسم مصر الجديدة,EG0128,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,النزهة,EG012901,,,,,,Nuzha,قسم النزهة,EG0129,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الهايسكتب,EG012902,,,,,,Nuzha,قسم النزهة,EG0129,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,مطار القاهرة,EG012903,,,,,,Nuzha,قسم النزهة,EG0129,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,شيراتون المطار,EG012904,,,,,,Nuzha,قسم النزهة,EG0129,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الزهراء ومساكن الحلمية,EG013001,,,,,,Ain Shams,قسم عين شمس,EG0130,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,حلمية الزيتون,EG013002,,,,,,Ain Shams,قسم عين شمس,EG0130,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,حلمية النعام,EG013003,,,,,,Ain Shams,قسم عين شمس,EG0130,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,طلمبات عين شمس,EG013004,,,,,,Ain Shams,قسم عين شمس,EG0130,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عين شمس الشرقية,EG013005,,,,,,Ain Shams,قسم عين شمس,EG0130,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منشية التحرير,EG013006,,,,,,Ain Shams,قسم عين شمس,EG0130,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الزاوية الحمراء مساكن,EG013101,,,,,,Zawiyya Al-Hamra,قسم الزاوية الحمراء,EG0131,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الأميرية,EG013102,,,,,,Zawiyya Al-Hamra,قسم الزاوية الحمراء,EG0131,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,السلام الشرقية,EG013201,,,,,,Al Salam,قسم السلام,EG0132,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,السلام الغربية,EG013202,,,,,,Al Salam,قسم السلام,EG0132,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العصاره الجديدة,EG013203,,,,,,Al Salam,قسم السلام,EG0132,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بركة النصر,EG013204,,,,,,Al Salam,قسم السلام,EG0132,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,النهضة,EG013205,,,,,,Al Salam,قسم السلام,EG0132,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,أبو الفدا,EG013301,,,,,,Zamalik,قسم الزمالك,EG0133,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الجبلاية,EG013302,,,,,,Zamalik,قسم الزمالك,EG0133,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عمر الخيام,EG013303,,,,,,Zamalik,قسم الزمالك,EG0133,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,محمد مظهر,EG013304,,,,,,Zamalik,قسم الزمالك,EG0133,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الخزان,EG013401,,,,,,Minshat Nasir,منشأة ناصر,EG0134,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المعدسة,EG013402,,,,,,Minshat Nasir,منشأة ناصر,EG0134,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المحاجر,EG013403,,,,,,Minshat Nasir,منشأة ناصر,EG0134,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,السلطان برقوق,EG013404,,,,,,Minshat Nasir,منشأة ناصر,EG0134,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المجاورين,EG013405,,,,,,Minshat Nasir,منشأة ناصر,EG0134,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,قايتباي,EG013406,,,,,,Minshat Nasir,منشأة ناصر,EG0134,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,منشأة ناصر,EG013407,,,,,,Minshat Nasir,منشأة ناصر,EG0134,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,سوزان مبارك الجديدة,EG013408,,,,,,Minshat Nasir,منشأة ناصر,EG0134,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,البساتين الشرقية,EG013501,,,,,,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,البساتين الغربية,EG013502,,,,,,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,العيسوية,EG013503,,,,,,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,دار السلام,EG013504,,,,,,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عزبة جبريل,EG013505,,,,,,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عزبة فهمي,EG013506,,,,,,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عزبة نافع,EG013507,,,,,,Basatin,قسم  البساتين,EG0135,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المرج البحرية,EG013601,,,,,,Marg,قسم المرج,EG0136,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,المرج القبلية,EG013602,,,,,,Marg,قسم المرج,EG0136,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,بركة الحاج,EG013603,,,,,,Marg,قسم المرج,EG0136,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,عزبة النخل,EG013604,,,,,,Marg,قسم المرج,EG0136,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر ابو صير,EG013605,,,,,,Marg,قسم المرج,EG0136,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر الباشا,EG013606,,,,,,Marg,قسم المرج,EG0136,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,كفر الشرفا,EG013607,,,,,,Marg,قسم المرج,EG0136,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,التجمع الخامس,EG013701,,,,,,New Cairo-1,قسم أول القاهرة الجديدة,EG0137,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,النرجس المستثمرين الجنوبيه,EG013702,,,,,,New Cairo-1,قسم أول القاهرة الجديدة,EG0137,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الياسمين و البنفسج و المثتسمرون الشماليه,EG013703,,,,,,New Cairo-1,قسم أول القاهرة الجديدة,EG0137,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الجامعه الامريكيه و روضه,EG013704,,,,,,New Cairo-1,قسم أول القاهرة الجديدة,EG0137,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
,الرحاب و المستثمرون,EG013801,,,,,,New Cairo-2,قسم ثان القاهرة الجديدة,EG0138,Cairo,القاهرة,EG01,Egypt,مِصر,EG,2006-01-01,2017-04-21,
