qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:566:2:27005,27005,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27005,Bosso,NG027005,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27006,27006,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27006,Chanchaga,NG027006,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27007,27007,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27007,Edati,NG027007,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27008,27008,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27008,Gbako,NG027008,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27009,27009,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27009,Gurara,NG027009,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27010,27010,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27010,Katcha,NG027010,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27011,27011,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27011,Kontagora,NG027011,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27012,27012,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27012,Lapai,NG027012,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27013,27013,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27013,Lavun,NG027013,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27014,27014,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27014,Magama,NG027014,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27015,27015,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27015,Mariga,NG027015,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27016,27016,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27016,Mashegu,NG027016,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27017,27017,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27017,Mokwa,NG027017,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27018,27018,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27018,Muya,NG027018,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27019,27019,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27019,Paikoro,NG027019,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27020,27020,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27020,Rafi,NG027020,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27021,27021,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27021,Rijau,NG027021,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27022,27022,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27022,Shiroro,NG027022,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27023,27023,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27023,Suleja,NG027023,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27024,27024,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27024,Tafa,NG027024,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:27025,27025,1603:45:16:566:0,1603:45:16:566:1:27,1603:45:16:566:2:27025,Wushishi,NG027025,Niger,NG027,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28001,28001,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28001,Abeokuta North,NG028001,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28002,28002,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28002,Abeokuta South,NG028002,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28003,28003,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28003,Ado-Odo/Ota,NG028003,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28004,28004,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28004,Egbado North,NG028004,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28005,28005,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28005,Egbado South,NG028005,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28006,28006,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28006,Ewekoro,NG028006,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28007,28007,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28007,Ifo,NG028007,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28008,28008,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28008,Ijebu East,NG028008,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28009,28009,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28009,Ijebu North,NG028009,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28010,28010,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28010,Ijebu North East,NG028010,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28011,28011,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28011,Ijebu Ode,NG028011,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28012,28012,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28012,Ikenne,NG028012,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28013,28013,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28013,Imeko-Afon,NG028013,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28014,28014,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28014,Ipokia,NG028014,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28015,28015,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28015,Obafemi-Owode,NG028015,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28016,28016,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28016,Odeda,NG028016,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28017,28017,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28017,Odogbolu,NG028017,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28018,28018,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28018,Ogun waterside,NG028018,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28019,28019,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28019,Remo North,NG028019,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:28020,28020,1603:45:16:566:0,1603:45:16:566:1:28,1603:45:16:566:2:28020,Shagamu,NG028020,Ogun,NG028,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29001,29001,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29001,Akoko North East,NG029001,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29002,29002,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29002,Akoko North West,NG029002,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29003,29003,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29003,Akoko South East,NG029003,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29004,29004,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29004,Akoko South West,NG029004,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29005,29005,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29005,Akure North,NG029005,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29006,29006,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29006,Akure South,NG029006,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29007,29007,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29007,Ese-Odo,NG029007,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29008,29008,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29008,Idanre,NG029008,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29009,29009,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29009,Ifedore,NG029009,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29010,29010,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29010,Ilaje,NG029010,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29011,29011,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29011,Ile-Oluji-Okeigbo,NG029011,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29012,29012,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29012,Irele,NG029012,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29013,29013,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29013,Odigbo,NG029013,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29014,29014,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29014,Okitipupa,NG029014,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29015,29015,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29015,Ondo East,NG029015,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29016,29016,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29016,Ondo West,NG029016,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29017,29017,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29017,Ose,NG029017,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:29018,29018,1603:45:16:566:0,1603:45:16:566:1:29,1603:45:16:566:2:29018,Owo,NG029018,Ondo,NG029,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30001,30001,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30001,Aiyedade,NG030001,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30002,30002,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30002,Aiyedire,NG030002,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30003,30003,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30003,Atakumosa East,NG030003,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30004,30004,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30004,Atakumosa West,NG030004,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30005,30005,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30005,Boluwaduro,NG030005,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30006,30006,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30006,Boripe,NG030006,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30007,30007,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30007,Ede North,NG030007,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30008,30008,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30008,Ede South,NG030008,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30009,30009,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30009,Egbedore,NG030009,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30010,30010,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30010,Ejigbo,NG030010,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30011,30011,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30011,Ife Central,NG030011,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30012,30012,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30012,Ife East,NG030012,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30013,30013,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30013,Ife North,NG030013,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30014,30014,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30014,Ife South,NG030014,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30015,30015,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30015,Ifedayo,NG030015,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30016,30016,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30016,Ifelodun,NG030016,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30017,30017,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30017,Ila,NG030017,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30018,30018,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30018,Ilesha East,NG030018,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30019,30019,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30019,Ilesha West,NG030019,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30020,30020,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30020,Irepodun,NG030020,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30021,30021,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30021,Irewole,NG030021,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30022,30022,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30022,Isokan,NG030022,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30023,30023,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30023,Iwo,NG030023,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30024,30024,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30024,Obokun,NG030024,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30025,30025,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30025,Odo-Otin,NG030025,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30026,30026,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30026,Ola-oluwa,NG030026,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30027,30027,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30027,Olorunda,NG030027,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30028,30028,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30028,Oriade,NG030028,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30029,30029,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30029,Orolu,NG030029,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:30030,30030,1603:45:16:566:0,1603:45:16:566:1:30,1603:45:16:566:2:30030,Osogbo,NG030030,Osun,NG030,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31001,31001,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31001,Afijio,NG031001,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31002,31002,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31002,Akinyele,NG031002,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31003,31003,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31003,Atiba,NG031003,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31004,31004,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31004,Atigbo,NG031004,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31005,31005,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31005,Egbeda,NG031005,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31006,31006,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31006,Ibadan North,NG031006,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31007,31007,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31007,Ibadan North East,NG031007,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31008,31008,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31008,Ibadan North West,NG031008,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31009,31009,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31009,Ibadan South East,NG031009,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31010,31010,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31010,Ibadan South West,NG031010,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31011,31011,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31011,Ibarapa Central,NG031011,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31012,31012,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31012,Ibarapa East,NG031012,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31013,31013,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31013,Ibarapa North,NG031013,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31014,31014,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31014,Ido,NG031014,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31015,31015,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31015,Irepo,NG031015,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31016,31016,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31016,Iseyin,NG031016,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31017,31017,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31017,Itesiwaju,NG031017,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31018,31018,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31018,Iwajowa,NG031018,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31019,31019,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31019,Kajola,NG031019,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31020,31020,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31020,Lagelu,NG031020,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31021,31021,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31021,Ogbomosho North,NG031021,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31022,31022,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31022,Ogbomosho South,NG031022,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31023,31023,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31023,Ogo Oluwa,NG031023,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31024,31024,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31024,Olorunsogo,NG031024,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31025,31025,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31025,Oluyole,NG031025,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31026,31026,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31026,Ona-Ara,NG031026,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31027,31027,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31027,Orelope,NG031027,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31028,31028,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31028,Ori Ire,NG031028,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31029,31029,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31029,Oyo East,NG031029,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31030,31030,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31030,Oyo West,NG031030,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31031,31031,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31031,Saki East,NG031031,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31032,31032,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31032,Saki West,NG031032,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:31033,31033,1603:45:16:566:0,1603:45:16:566:1:31,1603:45:16:566:2:31033,Surulere,NG031033,Oyo,NG031,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32001,32001,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32001,Barikin Ladi,NG032001,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32002,32002,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32002,Bassa,NG032002,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32003,32003,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32003,Bokkos,NG032003,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32004,32004,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32004,Jos East,NG032004,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32005,32005,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32005,Jos North,NG032005,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32006,32006,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32006,Jos South,NG032006,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32007,32007,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32007,Kanam,NG032007,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32008,32008,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32008,Kanke,NG032008,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32009,32009,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32009,Langtang North,NG032009,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32010,32010,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32010,Langtang South,NG032010,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32011,32011,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32011,Mangu,NG032011,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32012,32012,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32012,Mikang,NG032012,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32013,32013,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32013,Pankshin,NG032013,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32014,32014,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32014,Qua'an Pan,NG032014,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:32015,32015,1603:45:16:566:0,1603:45:16:566:1:32,1603:45:16:566:2:32015,Riyom,NG032015,Plateau,NG032,Nigeria,NG,2017-02-23,2020-04-22,
