wd,wmCode,iso6391,iso6392,iso6393,iso6396,native,label
http://www.wikidata.org/entity/Q9296,mk,,mac,,,македонски јазик,Macedonian
http://www.wikidata.org/entity/Q9296,mk,,mac,,,македонски,Macedonian
http://www.wikidata.org/entity/Q9296,mk,,mkd,,,македонски јазик,Macedonian
http://www.wikidata.org/entity/Q9296,mk,,mkd,,,македонски,Macedonian
http://www.wikidata.org/entity/Q9296,mk,mk,,,,македонски јазик,Macedonian
http://www.wikidata.org/entity/Q9296,mk,mk,,,,македонски,Macedonian
http://www.wikidata.org/entity/Q36236,ml,,,mal,,മലയാളം,Malayalam
http://www.wikidata.org/entity/Q36236,ml,,mal,,,മലയാളം,Malayalam
http://www.wikidata.org/entity/Q36236,ml,ml,,,,മലയാളം,Malayalam
http://www.wikidata.org/entity/Q36236,ml,,,mal,,മലയാളം,Malayalam
http://www.wikidata.org/entity/Q36236,ml,,mal,,,മലയാളം,Malayalam
http://www.wikidata.org/entity/Q36236,ml,ml,,,,മലയാളം,Malayalam
http://www.wikidata.org/entity/Q36236,ml,,,mal,,മലയാളം,Malayalam
http://www.wikidata.org/entity/Q36236,ml,,mal,,,മലയാളം,Malayalam
http://www.wikidata.org/entity/Q36236,ml,ml,,,,മലയാളം,Malayalam
http://www.wikidata.org/entity/Q9246,mn,,,mon,,ᠮᠣᠨᠭᠭᠣᠯ ᠬᠡᠯᠡ,Mongolian
http://www.wikidata.org/entity/Q9246,mn,,,mon,,Монгол хэл,Mongolian
http://www.wikidata.org/entity/Q9246,mn,,mon,,,ᠮᠣᠨᠭᠭᠣᠯ ᠬᠡᠯᠡ,Mongolian
http://www.wikidata.org/entity/Q9246,mn,,mon,,,Монгол хэл,Mongolian
http://www.wikidata.org/entity/Q9246,mn,mn,,,,ᠮᠣᠨᠭᠭᠣᠯ ᠬᠡᠯᠡ,Mongolian
http://www.wikidata.org/entity/Q9246,mn,mn,,,,Монгол хэл,Mongolian
http://www.wikidata.org/entity/Q9246,mn,,,mon,,ᠮᠣᠨᠭᠭᠣᠯ ᠬᠡᠯᠡ,Mongolian
http://www.wikidata.org/entity/Q9246,mn,,,mon,,Монгол хэл,Mongolian
http://www.wikidata.org/entity/Q9246,mn,,mon,,,ᠮᠣᠨᠭᠭᠣᠯ ᠬᠡᠯᠡ,Mongolian
http://www.wikidata.org/entity/Q9246,mn,,mon,,,Монгол хэл,Mongolian
http://www.wikidata.org/entity/Q9246,mn,mn,,,,ᠮᠣᠨᠭᠭᠣᠯ ᠬᠡᠯᠡ,Mongolian
http://www.wikidata.org/entity/Q9246,mn,mn,,,,Монгол хэл,Mongolian
http://www.wikidata.org/entity/Q9246,mn,,,mon,,ᠮᠣᠨᠭᠭᠣᠯ ᠬᠡᠯᠡ,Mongolian
http://www.wikidata.org/entity/Q9246,mn,,mon,,,ᠮᠣᠨᠭᠭᠣᠯ ᠬᠡᠯᠡ,Mongolian
http://www.wikidata.org/entity/Q9246,mn,mn,,,,ᠮᠣᠨᠭᠭᠣᠯ ᠬᠡᠯᠡ,Mongolian
http://www.wikidata.org/entity/Q9246,mn,,,mon,,Монгол хэл,Mongolian
http://www.wikidata.org/entity/Q9246,mn,,mon,,,Монгол хэл,Mongolian
http://www.wikidata.org/entity/Q9246,mn,mn,,,,Монгол хэл,Mongolian
http://www.wikidata.org/entity/Q33638,mnc,,mnc,,,ᠮᠠᠨᠵᡠ ᡤᡳᠰᡠᠨ,Manchu
http://www.wikidata.org/entity/Q33638,mnc,,,mnc,,ᠮᠠᠨᠵᡠ ᡤᡳᠰᡠᠨ,Manchu
http://www.wikidata.org/entity/Q33638,mnc,,mnc,,,ᠮᠠᠨᠵᡠ ᡤᡳᠰᡠᠨ,Manchu
http://www.wikidata.org/entity/Q33638,mnc,,,mnc,,ᠮᠠᠨᠵᡠ ᡤᡳᠰᡠᠨ,Manchu
http://www.wikidata.org/entity/Q33868,mni,,,mni,,ꯃꯤꯇꯩ ꯂꯣꯟ,Meitei
http://www.wikidata.org/entity/Q33868,mni,,mni,,,ꯃꯤꯇꯩ ꯂꯣꯟ,Meitei
http://www.wikidata.org/entity/Q33868,mni,,,mni,,ꯃꯤꯇꯩ ꯂꯣꯟ,Meitei
http://www.wikidata.org/entity/Q33868,mni,,mni,,,ꯃꯤꯇꯩ ꯂꯣꯟ,Meitei
http://www.wikidata.org/entity/Q13349,mnw,,,mnw,,ဘာသာမန်,Mon
http://www.wikidata.org/entity/Q13349,mnw,,,mnw,,ဘာသာမန်,Mon
http://www.wikidata.org/entity/Q13351,moe,,,moe,,innu-aimun,Innu-aimun
http://www.wikidata.org/entity/Q13351,moe,,,moe,,Innu Aimun,Innu-aimun
http://www.wikidata.org/entity/Q13351,moe,,,moe,,innu-aimun,Innu-aimun
http://www.wikidata.org/entity/Q13351,moe,,,moe,,Innu Aimun,Innu-aimun
http://www.wikidata.org/entity/Q1571,mr,,,mar,,मराठी (Marāṭhī),Marathi
http://www.wikidata.org/entity/Q1571,mr,,,mar,,मराठी,Marathi
http://www.wikidata.org/entity/Q1571,mr,,mar,,,मराठी (Marāṭhī),Marathi
http://www.wikidata.org/entity/Q1571,mr,,mar,,,मराठी,Marathi
http://www.wikidata.org/entity/Q1571,mr,mr,,,,मराठी (Marāṭhī),Marathi
http://www.wikidata.org/entity/Q1571,mr,mr,,,,मराठी,Marathi
http://www.wikidata.org/entity/Q1571,mr,,,mar,,मराठी (Marāṭhī),Marathi
http://www.wikidata.org/entity/Q1571,mr,,,mar,,मराठी,Marathi
http://www.wikidata.org/entity/Q1571,mr,,mar,,,मराठी (Marāṭhī),Marathi
http://www.wikidata.org/entity/Q1571,mr,,mar,,,मराठी,Marathi
http://www.wikidata.org/entity/Q1571,mr,mr,,,,मराठी (Marāṭhī),Marathi
http://www.wikidata.org/entity/Q1571,mr,mr,,,,मराठी,Marathi
http://www.wikidata.org/entity/Q4175893,mrh,,,mrh,,,Mara
http://www.wikidata.org/entity/Q4175893,mrh,,,mrh,,,Mara
http://www.wikidata.org/entity/Q1776032,mrj,,,mrj,,Мары йӹлмӹ,Hill Mari
http://www.wikidata.org/entity/Q1776032,mrj,,,mrj,,Мары йӹлмӹ,Hill Mari
http://www.wikidata.org/entity/Q9237,ms,,,msa,,Bahasa Melayu,Malay
http://www.wikidata.org/entity/Q9237,ms,,msa,,,Bahasa Melayu,Malay
http://www.wikidata.org/entity/Q9237,ms,,may,,,Bahasa Melayu,Malay
http://www.wikidata.org/entity/Q9237,ms,ms,,,,Bahasa Melayu,Malay
http://www.wikidata.org/entity/Q9237,ms,,,msa,,Bahasa Melayu,Malay
http://www.wikidata.org/entity/Q9237,ms,,msa,,,Bahasa Melayu,Malay
http://www.wikidata.org/entity/Q9237,ms,,may,,,Bahasa Melayu,Malay
http://www.wikidata.org/entity/Q9237,ms,ms,,,,Bahasa Melayu,Malay
http://www.wikidata.org/entity/Q9237,ms,,,msa,,Bahasa Melayu,Malay
http://www.wikidata.org/entity/Q9237,ms,,msa,,,Bahasa Melayu,Malay
http://www.wikidata.org/entity/Q9237,ms,,may,,,Bahasa Melayu,Malay
http://www.wikidata.org/entity/Q9237,ms,ms,,,,Bahasa Melayu,Malay
http://www.wikidata.org/entity/Q9166,mt,,,mlt,,Malti,Maltese
http://www.wikidata.org/entity/Q9166,mt,,mlt,,,Malti,Maltese
http://www.wikidata.org/entity/Q9166,mt,mt,,,,Malti,Maltese
http://www.wikidata.org/entity/Q9166,mt,,,mlt,,Malti,Maltese
http://www.wikidata.org/entity/Q9166,mt,,mlt,,,Malti,Maltese
http://www.wikidata.org/entity/Q9166,mt,mt,,,,Malti,Maltese
http://www.wikidata.org/entity/Q9166,mt,,,mlt,,Malti,Maltese
http://www.wikidata.org/entity/Q9166,mt,,mlt,,,Malti,Maltese
http://www.wikidata.org/entity/Q9166,mt,mt,,,,Malti,Maltese
http://www.wikidata.org/entity/Q615660,mui,,,mui,,bahasa Musi,Musi
http://www.wikidata.org/entity/Q615660,mui,,,mui,,bahasa Musi,Musi
http://www.wikidata.org/entity/Q523014,mus,,,mus,,Mvskoke,Muscogee
http://www.wikidata.org/entity/Q523014,mus,,mus,,,Mvskoke,Muscogee
http://www.wikidata.org/entity/Q523014,mus,,mus,,,Mvskoke,Muscogee
http://www.wikidata.org/entity/Q523014,mus,,,mus,,Mvskoke,Muscogee
http://www.wikidata.org/entity/Q13330,mwl,,,mwl,,Mirandés,Mirandese
http://www.wikidata.org/entity/Q13330,mwl,,,mwl,,lhéngua/léngua mirandesa,Mirandese
http://www.wikidata.org/entity/Q13330,mwl,,mwl,,,Mirandés,Mirandese
http://www.wikidata.org/entity/Q13330,mwl,,mwl,,,lhéngua/léngua mirandesa,Mirandese
http://www.wikidata.org/entity/Q13330,mwl,,,mwl,,Mirandés,Mirandese
http://www.wikidata.org/entity/Q13330,mwl,,,mwl,,lhéngua/léngua mirandesa,Mirandese
http://www.wikidata.org/entity/Q13330,mwl,,mwl,,,Mirandés,Mirandese
http://www.wikidata.org/entity/Q13330,mwl,,mwl,,,lhéngua/léngua mirandesa,Mirandese
http://www.wikidata.org/entity/Q13365,mwv,,,mwv,,bahasa Mentawai,Mentawai
http://www.wikidata.org/entity/Q13365,mwv,,,mwv,,bahasa Mentawai,Mentawai
http://www.wikidata.org/entity/Q9228,my,,,mya,,မြန်မာဘာသာစကား,Burmese
http://www.wikidata.org/entity/Q9228,my,,mya,,,မြန်မာဘာသာစကား,Burmese
http://www.wikidata.org/entity/Q9228,my,,bur,,,မြန်မာဘာသာစကား,Burmese
http://www.wikidata.org/entity/Q9228,my,my,,,,မြန်မာဘာသာစကား,Burmese
http://www.wikidata.org/entity/Q9228,my,,,mya,,မြန်မာဘာသာစကား,Burmese
http://www.wikidata.org/entity/Q9228,my,,mya,,,မြန်မာဘာသာစကား,Burmese
http://www.wikidata.org/entity/Q9228,my,,bur,,,မြန်မာဘာသာစကား,Burmese
http://www.wikidata.org/entity/Q9228,my,my,,,,မြန်မာဘာသာစကား,Burmese
http://www.wikidata.org/entity/Q29952,myv,,,myv,,Эрзянь кель,Erzya
http://www.wikidata.org/entity/Q29952,myv,,myv,,,Эрзянь кель,Erzya
http://www.wikidata.org/entity/Q29952,myv,,,myv,,Эрзянь кель,Erzya
http://www.wikidata.org/entity/Q29952,myv,,myv,,,Эрзянь кель,Erzya
http://www.wikidata.org/entity/Q13356,mzn,,,mzn,,مازرونی زبون,Mazanderani
http://www.wikidata.org/entity/Q13356,mzn,,,mzn,,مازرونی (Mazuroni),Mazanderani
http://www.wikidata.org/entity/Q13356,mzn,,,mzn,,طبری (Tabari),Mazanderani
http://www.wikidata.org/entity/Q13356,mzn,,,mzn,,مازرونی زبون,Mazanderani
http://www.wikidata.org/entity/Q13356,mzn,,,mzn,,مازرونی (Mazuroni),Mazanderani
http://www.wikidata.org/entity/Q13356,mzn,,,mzn,,طبری (Tabari),Mazanderani
http://www.wikidata.org/entity/Q13307,na,na,,,,Dorerin Naoero,Nauruan
http://www.wikidata.org/entity/Q13307,na,na,,,,dorerin Naoero,Nauruan
http://www.wikidata.org/entity/Q13307,na,,,nau,,Dorerin Naoero,Nauruan
http://www.wikidata.org/entity/Q13307,na,,,nau,,dorerin Naoero,Nauruan
http://www.wikidata.org/entity/Q13307,na,,nau,,,Dorerin Naoero,Nauruan
http://www.wikidata.org/entity/Q13307,na,,nau,,,dorerin Naoero,Nauruan
http://www.wikidata.org/entity/Q13307,na,,nau,,,Dorerin Naoero,Nauruan
http://www.wikidata.org/entity/Q13307,na,,nau,,,dorerin Naoero,Nauruan
http://www.wikidata.org/entity/Q13307,na,na,,,,Dorerin Naoero,Nauruan
http://www.wikidata.org/entity/Q13307,na,na,,,,dorerin Naoero,Nauruan
http://www.wikidata.org/entity/Q13307,na,,,nau,,Dorerin Naoero,Nauruan
http://www.wikidata.org/entity/Q13307,na,,,nau,,dorerin Naoero,Nauruan
http://www.wikidata.org/entity/Q13300,nah,,nah,,,nawatl,Nahuatl
http://www.wikidata.org/entity/Q13300,nah,,nah,,,mexkatl,Nahuatl
http://www.wikidata.org/entity/Q13300,nah,,nah,,,Nawatlahtolli,Nahuatl
http://www.wikidata.org/entity/Q36495,nan,,,nan,,闽南语,Southern Min
http://www.wikidata.org/entity/Q36495,nan,,,nan,,閩南語,Southern Min
http://www.wikidata.org/entity/Q36495,nan,,,nan,,Bân-lâm-gú,Southern Min
http://www.wikidata.org/entity/Q36495,nan,,,nan,,Bân-lâm-gí,Southern Min
http://www.wikidata.org/entity/Q36495,nan,,,nan,,闽南语,Southern Min
http://www.wikidata.org/entity/Q36495,nan,,,nan,,閩南語,Southern Min
http://www.wikidata.org/entity/Q36495,nan,,,nan,,Bân-lâm-gú,Southern Min
http://www.wikidata.org/entity/Q36495,nan,,,nan,,Bân-lâm-gí,Southern Min
http://www.wikidata.org/entity/Q33845,nap,,,nap,,Lengua napulitana,Neapolitan
http://www.wikidata.org/entity/Q33845,nap,,nap,,,Lengua napulitana,Neapolitan
http://www.wikidata.org/entity/Q33845,nap,,nap,,,Lengua napulitana,Neapolitan
http://www.wikidata.org/entity/Q33845,nap,,,nap,,Lengua napulitana,Neapolitan
http://www.wikidata.org/entity/Q25167,nb,nb,,,,bokmål,Bokmål
http://www.wikidata.org/entity/Q25167,nb,,,nob,,bokmål,Bokmål
http://www.wikidata.org/entity/Q25167,nb,,nob,,,bokmål,Bokmål
http://www.wikidata.org/entity/Q25167,nb,,nob,,,bokmål,Bokmål
http://www.wikidata.org/entity/Q25167,nb,nb,,,,bokmål,Bokmål
http://www.wikidata.org/entity/Q25167,nb,,,nob,,bokmål,Bokmål
http://www.wikidata.org/entity/Q25167,nb,,nob,,,bokmål,Bokmål
http://www.wikidata.org/entity/Q25167,nb,nb,,,,bokmål,Bokmål
http://www.wikidata.org/entity/Q25167,nb,,,nob,,bokmål,Bokmål
http://www.wikidata.org/entity/Q25167,nb,,nob,,,bokmål,Bokmål
http://www.wikidata.org/entity/Q25167,nb,nb,,,,bokmål,Bokmål
http://www.wikidata.org/entity/Q25167,nb,,,nob,,bokmål,Bokmål
http://www.wikidata.org/entity/Q25433,nds,,,nds,,Plattdüütsch,Low German
http://www.wikidata.org/entity/Q25433,nds,,,nds,,Plattdütsk,Low German
http://www.wikidata.org/entity/Q25433,nds,,,nds,,Plattdütsch,Low German
http://www.wikidata.org/entity/Q25433,nds,,,nds,,Niedersächsisch,Low German
http://www.wikidata.org/entity/Q25433,nds,,nds,,,Plattdüütsch,Low German
http://www.wikidata.org/entity/Q25433,nds,,nds,,,Plattdütsk,Low German
http://www.wikidata.org/entity/Q25433,nds,,nds,,,Plattdütsch,Low German
http://www.wikidata.org/entity/Q25433,nds,,nds,,,Niedersächsisch,Low German
http://www.wikidata.org/entity/Q25433,nds,,nds,,,Plattdüütsch,Low German
http://www.wikidata.org/entity/Q25433,nds,,,nds,,Plattdüütsch,Low German
http://www.wikidata.org/entity/Q25433,nds,,nds,,,Plattdütsk,Low German
http://www.wikidata.org/entity/Q25433,nds,,,nds,,Plattdütsk,Low German
http://www.wikidata.org/entity/Q25433,nds,,nds,,,Plattdütsch,Low German
http://www.wikidata.org/entity/Q25433,nds,,,nds,,Plattdütsch,Low German
http://www.wikidata.org/entity/Q25433,nds,,nds,,,Niedersächsisch,Low German
http://www.wikidata.org/entity/Q25433,nds,,,nds,,Niedersächsisch,Low German
http://www.wikidata.org/entity/Q25433,nds,,nds,,,Plattdüütsch,Low German
http://www.wikidata.org/entity/Q25433,nds,,nds,,,Plattdütsk,Low German
http://www.wikidata.org/entity/Q25433,nds,,nds,,,Plattdütsch,Low German
http://www.wikidata.org/entity/Q25433,nds,,nds,,,Niedersächsisch,Low German
http://www.wikidata.org/entity/Q25433,nds,,,nds,,Plattdüütsch,Low German
http://www.wikidata.org/entity/Q25433,nds,,,nds,,Plattdütsk,Low German
http://www.wikidata.org/entity/Q25433,nds,,,nds,,Plattdütsch,Low German
http://www.wikidata.org/entity/Q25433,nds,,,nds,,Niedersächsisch,Low German
http://www.wikidata.org/entity/Q33823,ne,ne,,,,नेपाली भाषा,Nepali
http://www.wikidata.org/entity/Q33823,ne,,,nep,,नेपाली भाषा,Nepali
http://www.wikidata.org/entity/Q33823,ne,,nep,,,नेपाली भाषा,Nepali
http://www.wikidata.org/entity/Q33823,ne,,nep,,,नेपाली भाषा,Nepali
http://www.wikidata.org/entity/Q33823,ne,ne,,,,नेपाली भाषा,Nepali
http://www.wikidata.org/entity/Q33823,ne,,,nep,,नेपाली भाषा,Nepali
http://www.wikidata.org/entity/Q33823,ne,,nep,,,नेपाली भाषा,Nepali
http://www.wikidata.org/entity/Q33823,ne,ne,,,,नेपाली भाषा,Nepali
http://www.wikidata.org/entity/Q33823,ne,,,nep,,नेपाली भाषा,Nepali
http://www.wikidata.org/entity/Q33979,new,,,new,,नेवाः भाय् (Newah Bhaaye),Newar
http://www.wikidata.org/entity/Q33979,new,,,new,,नेवाः भाय्,Newar
http://www.wikidata.org/entity/Q33979,new,,new,,,नेवाः भाय् (Newah Bhaaye),Newar
http://www.wikidata.org/entity/Q33979,new,,new,,,नेवाः भाय्,Newar
http://www.wikidata.org/entity/Q33979,new,,new,,,नेवाः भाय् (Newah Bhaaye),Newar
http://www.wikidata.org/entity/Q33979,new,,new,,,नेवाः भाय्,Newar
http://www.wikidata.org/entity/Q33979,new,,,new,,नेवाः भाय् (Newah Bhaaye),Newar
http://www.wikidata.org/entity/Q33979,new,,,new,,नेवाः भाय्,Newar
http://www.wikidata.org/entity/Q33900,ng,,,ndo,,Ndonga,Ndonga
http://www.wikidata.org/entity/Q33900,ng,,ndo,,,Ndonga,Ndonga
http://www.wikidata.org/entity/Q33900,ng,ng,,,,Ndonga,Ndonga
http://www.wikidata.org/entity/Q33900,ng,,,ndo,,Ndonga,Ndonga
http://www.wikidata.org/entity/Q33900,ng,,ndo,,,Ndonga,Ndonga
http://www.wikidata.org/entity/Q33900,ng,ng,,,,Ndonga,Ndonga
http://www.wikidata.org/entity/Q2407831,nia,,,nia,,bahasa Batu,Nias
http://www.wikidata.org/entity/Q2407831,nia,,nia,,,bahasa Batu,Nias
http://www.wikidata.org/entity/Q2407831,nia,,nia,,,bahasa Batu,Nias
http://www.wikidata.org/entity/Q2407831,nia,,,nia,,bahasa Batu,Nias
http://www.wikidata.org/entity/Q33790,niu,,,niu,,Vagahau Niuē,Niuean
