#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_eng+is_latn,#adm3+name+i_ara+is_arab,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_ara+is_arab,#adm3+name+alt2+i_ara+is_arab,#adm2+name+i_eng+is_latn,#adm2+name+i_ara+is_arab,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_ara+is_arab,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_ara+is_arab,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:887:3:110823,110823,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110823,Bani Ma'in,بني معين,YE110823,Bani Main,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110824,110824,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110824,Bani Ad Dahatin,بني الضاحتين,YE110824,Bani Ad Dahatin,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110825,110825,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110825,Saer,صائر,YE110825,Saer,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110826,110826,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110826,Jabal Khadra'a,جبل خضراء,YE110826,Jabal Khadraa,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110827,110827,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110827,Naqil Al Oqab,نقيل العقاب,YE110827,Naqil Al Oqab,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110828,110828,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110828,Al Fara'i,الفراعي,YE110828,Al Farai,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110829,110829,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110829,Al Salq,السلق,YE110829,Al Salq,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110830,110830,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110830,Wadi Al Mi'qab,وادي المعقاب,YE110830,Wadi Al Miqab,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110831,110831,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110831,Al Ja'afirah,الجعافره,YE110831,Al Jaafirah - Hobeish,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110832,110832,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110832,Shiba',شباع,YE110832,Shiba,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110833,110833,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110833,Adh Dharihi,الذارحي,YE110833,Adh Dharihi,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110834,110834,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110834,At Tafadi,التفادي,YE110834,At Tafadi,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110835,110835,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110835,Kawman,كومان,YE110835,Kawman,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110836,110836,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110836,Al Wat'ah,الوطئه,YE110836,Al Watah,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110837,110837,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110837,Qahzah,قحزه,YE110837,Qahzah,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110838,110838,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110838,Al Mushayriq,المشيرق,YE110838,Al Mushayriq,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110839,110839,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110839,As Sadr,الصدر,YE110839,As Sadr,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110840,110840,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110840,Al Aridah,العارضه,YE110840,Al Aridah - Hobeish,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110841,110841,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110841,An Nahyah,الناحيه,YE110841,An Nahyah,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110842,110842,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1108,1603:45:16:887:3:110842,Bani Shabib,بني شبيب,YE110842,Bani Shabib,,,,,Hobeish,حبيش,YE1108,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110921,110921,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110921,Haqin,حقين,YE110921,Haqin,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110922,110922,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110922,Bani Wa'il,بني وائل,YE110922,Bani Wail,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110923,110923,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110923,Bani Al Fakhr,بني الفخر,YE110923,Bani Al Fakhr,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110924,110924,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110924,Al Ab'un,الابعون,YE110924,Al Abun,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110925,110925,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110925,Halimah,حليمه,YE110925,Halimah,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110926,110926,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110926,Yaris,يريس,YE110926,Yaris - Hazm Al Odayn,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110927,110927,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110927,Bani Ali,بني على,YE110927,Bani Ali - Hazm Al Odayn,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110928,110928,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110928,Bani Sulayman,بني سليمان,YE110928,Bani Sulayman - Hazm Al Odayn,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110929,110929,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110929,Ash Sha'awir,الشعاور,YE110929,Ash Shaawir,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110930,110930,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110930,As Saydam,السيدم,YE110930,As Saydam,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110931,110931,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110931,Jabal Harim,جبل حريم,YE110931,Jabal Harim,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110932,110932,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110932,Al Mazariqah,المزارقه,YE110932,Al Mazariqah,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110933,110933,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110933,Al Ahkum,الاحكوم,YE110933,Al Ahkum - Hazm Al Odayn,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110934,110934,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110934,Bani As'ad,بني اسعد,YE110934,Bani Asad - Hazm Al Odayn,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110935,110935,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110935,Al Mujahadah,المجاهده,YE110935,Al Mujahadah - Hazm Al Odayn,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110936,110936,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110936,Al Ma'idhah,المعيظه,YE110936,Al Maidhah,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110937,110937,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110937,Ash Sharqi,الشرقي,YE110937,Ash Sharqi - Hazm Al Odayn,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110938,110938,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110938,Al Asyur,الاصيور,YE110938,Al Asyur,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110939,110939,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110939,Al Aslum,الاسلوم,YE110939,Al Aslum,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:110940,110940,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1109,1603:45:16:887:3:110940,Al Aj'um,الاجعوم,YE110940,Al Ajum,,,,,Hazm Al Odayn,حزم العدين,YE1109,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111021,111021,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1110,1603:45:16:887:3:111021,Al Mazahin,المزاحن,YE111021,Al Mazahin,,,,,Far' Al Odayn,فرع العدين,YE1110,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111022,111022,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1110,1603:45:16:887:3:111022,Al Ahmul,الاهمول,YE111022,Al Ahmul - Far Al Odayn,,,,,Far' Al Odayn,فرع العدين,YE1110,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111023,111023,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1110,1603:45:16:887:3:111023,Al Masil,المسيل,YE111023,Al Masil,,,,,Far' Al Odayn,فرع العدين,YE1110,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111024,111024,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1110,1603:45:16:887:3:111024,Al Aqibah,العاقبه,YE111024,Al Aqibah,,,,,Far' Al Odayn,فرع العدين,YE1110,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111025,111025,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1110,1603:45:16:887:3:111025,Al Wazirah,الوزيره,YE111025,Al Wazirah,,,,,Far' Al Odayn,فرع العدين,YE1110,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111026,111026,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1110,1603:45:16:887:3:111026,Bani Yusuf,بني يوسف,YE111026,Bani Yusuf - Far Al Odayn,,,,,Far' Al Odayn,فرع العدين,YE1110,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111027,111027,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1110,1603:45:16:887:3:111027,Bani Ahmad wa Ath Thulth,بني احمد والثلث,YE111027,Bani Ahmad wa Ath Thulth,,,,,Far' Al Odayn,فرع العدين,YE1110,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111028,111028,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1110,1603:45:16:887:3:111028,Al Akhmas,الاخماس,YE111028,Al Akhmas,,,,,Far' Al Odayn,فرع العدين,YE1110,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111121,111121,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111121,Bani Awad,بني عوض,YE111121,Bani Awad,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111122,111122,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111122,Al Ghudaybah,الغضيبه,YE111122,Al Ghudaybah,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111123,111123,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111123,Bani Hat,بني هات,YE111123,Bani Hat,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111124,111124,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111124,Sanid Ash Sharqi,صنيد الشرقي,YE111124,Sanid Ash Sharqi,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111125,111125,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111125,Ardan,عردن,YE111125,Ardan,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111126,111126,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111126,Ar Rida'i,الرضائى,YE111126,Ar Ridai,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111127,111127,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111127,Al Wadi,الوادي,YE111127,Al Wadi - Al Odayn,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111128,111128,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111128,Bilad Al Mulayki,بلاد المليكي,YE111128,Bilad Al Mulayki,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111129,111129,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111129,Jabal Bahri,جبل بحري,YE111129,Jabal Bahri,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111130,111130,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111130,Bani Zuhir,بني زهير,YE111130,Bani Zuhir,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111131,111131,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111131,Ghabir,غابر,YE111131,Ghabir,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111132,111132,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111132,Bani Amran,بني عمران,YE111132,Bani Amran,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111133,111133,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111133,Shalf,شلف,YE111133,Shalf,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111134,111134,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111134,Al Jabalin,الجبلين,YE111134,Al Jabalin,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111135,111135,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111135,Sharaf Hatim,شرف حاتم,YE111135,Sharaf Hatim,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111136,111136,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111136,Qadas,قداس,YE111136,Qadas - Al Odayn,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111137,111137,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111137,Qasl,قصل,YE111137,Qasl,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111138,111138,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111138,Bani Abdallah,بني عبد الله,YE111138,Bani Abdallah,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111139,111139,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111139,Al Amaranah,العمارنه,YE111139,Al Amaranah,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111140,111140,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111140,Khubaz,خباز,YE111140,Khubaz,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111141,111141,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111141,Qusa' Hilyan,قصع حليان,YE111141,Qusa Hilyan,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111142,111142,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1111,1603:45:16:887:3:111142,As Sarah,الساره,YE111142,As Sarah,,,,,Al Odayn,العدين,YE1111,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111221,111221,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1112,1603:45:16:887:3:111221,Ash Shahli,الشهلي,YE111221,Ash Shahli,,,,,Jiblah,جبله,YE1112,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111222,111222,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1112,1603:45:16:887:3:111222,Jabal Ra'win,جبل رعوين,YE111222,Jabal Rawin,,,,,Jiblah,جبله,YE1112,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111223,111223,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1112,1603:45:16:887:3:111223,Al Asabih,الاصابح,YE111223,Al Asabih - Jiblah,,,,,Jiblah,جبله,YE1112,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111224,111224,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1112,1603:45:16:887:3:111224,Ath Thawabi,الثوابي,YE111224,Ath Thawabi,,,,,Jiblah,جبله,YE1112,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111225,111225,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1112,1603:45:16:887:3:111225,Ash Shira'i,الشراعي,YE111225,Ash Shirai,,,,,Jiblah,جبله,YE1112,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111226,111226,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1112,1603:45:16:887:3:111226,Anamr A'la,انامر اعلى,YE111226,Anamr Ala,,,,,Jiblah,جبله,YE1112,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111227,111227,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1112,1603:45:16:887:3:111227,Al Mi'shar,المعشار,YE111227,Al Mishar - Jiblah,,,,,Jiblah,جبله,YE1112,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111228,111228,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1112,1603:45:16:887:3:111228,Wiraf,وراف,YE111228,Wiraf,,,,,Jiblah,جبله,YE1112,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111229,111229,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1112,1603:45:16:887:3:111229,Ar Rabadi,الربادي,YE111229,Ar Rabadi,,,,,Jiblah,جبله,YE1112,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111230,111230,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1112,1603:45:16:887:3:111230,Al Maktab,المكتب,YE111230,Al Maktab,,,,,Jiblah,جبله,YE1112,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111231,111231,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1112,1603:45:16:887:3:111231,Jiblah,جبله,YE111231,Jiblah,,,,,Jiblah,جبله,YE1112,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111321,111321,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1113,1603:45:16:887:3:111321,Al Manar,المنار,YE111321,Al Manar,,,,,Ba'dan,بعدان,YE1113,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111322,111322,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1113,1603:45:16:887:3:111322,Al Harth,الحرث,YE111322,Al Harth,,,,,Ba'dan,بعدان,YE1113,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111323,111323,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1113,1603:45:16:887:3:111323,Dalal,دلال,YE111323,Dalal,,,,,Ba'dan,بعدان,YE1113,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
1603:45:16:887:3:111324,111324,1603:45:16:887:0,1603:45:16:887:1:11,1603:45:16:887:2:1113,1603:45:16:887:3:111324,Haysan,حيسان,YE111324,Haysan,,,,,Ba'dan,بعدان,YE1113,Ibb,اب,YE11,Yemen,اليمن,YE,2019-02-01,2021-02-11,
